행정구,기준연월,업종대분류,현지인 소비액(만원),외지인 소비액(만원),외국인 소비액(만원)
중구,202409,식음료업,0,1470000,122287
중구,202409,여가서비스업,1049,46419,1376
중구,202409,여행업,0,31663,112
중구,202409,운송업,0,37889,5046
중구,202409,의료웰니스업,0,84922,29975
중구,202410,쇼핑업,41062,1510000,651606
중구,202410,숙박업,1460,59288,47616
중구,202410,식음료업,0,1560000,168057
중구,202410,여가서비스업,505,40540,1122
중구,202410,여행업,0,33426,0
중구,202410,운송업,0,41113,6624
중구,202410,의료웰니스업,0,92733,33016
중구,202411,쇼핑업,53689,1600000,597237
중구,202411,숙박업,2170,74858,34998
중구,202411,식음료업,0,1510000,126634
중구,202411,여가서비스업,674,36432,1116
중구,202411,여행업,160,40409,0
중구,202411,운송업,0,43818,6173
중구,202411,의료웰니스업,0,86338,31404
중구,202412,쇼핑업,49783,1720000,549948
중구,202412,숙박업,983,60868,23491
중구,202412,식음료업,0,1790000,116608
중구,202412,여가서비스업,963,52010,914
중구,202412,여행업,34,31282,0
중구,202412,운송업,0,49942,5703
중구,202412,의료웰니스업,0,99907,27935
중구,202501,쇼핑업,41429,1660000,380785
중구,202501,숙박업,2591,49908,15572
중구,202501,식음료업,0,1680000,85589
중구,202501,여가서비스업,1064,50401,696
중구,202501,여행업,0,40011,0
중구,202501,운송업,0,46572,5118
중구,202501,의료웰니스업,0,84472,19742
중구,202502,쇼핑업,28232,1310000,369141
중구,202502,숙박업,687,47121,12997
중구,202502,식음료업,0,1400000,70582
중구,202502,여가서비스업,420,34789,548
중구,202502,여행업,46,41965,0
중구,202502,운송업,0,32649,3240
중구,202502,의료웰니스업,0,82348,19697
중구,202503,쇼핑업,41917,1450000,620696
중구,202503,숙박업,2227,51164,24671
중구,202503,식음료업,0,1520000,134394
중구,202503,여가서비스업,466,36051,907
중구,202503,여행업,0,24882,70
중구,202503,운송업,0,29198,5802
중구,202503,의료웰니스업,0,86450,34816
중구,202504,쇼핑업,36191,1310000,740066
중구,202504,숙박업,1336,61464,27175
중구,202504,식음료업,0,1420000,180105
중구,202504,여가서비스업,522,34245,1160
중구,202504,여행업,25,45182,307
중구,202504,운송업,223,30952,5338
중구,202504,의료웰니스업,0,71132,42436
중구,202505,쇼핑업,44443,1590000,672383
중구,202505,숙박업,1274,65608,23765
중구,202505,식음료업,0,1790000,163963
중구,202505,여가서비스업,745,46655,1316
중구,202505,여행업,0,35707,19
중구,202505,운송업,0,35366,4393
중구,202505,의료웰니스업,0,89616,49701
중구,202506,쇼핑업,37360,1400000,618770
중구,202506,숙박업,1358,53403,19565
중구,202506,식음료업,0,1500000,143552
중구,202506,여가서비스업,422,35869,1073
중구,202506,여행업,0,31312,8
중구,202506,운송업,0,30649,4603
중구,202506,의료웰니스업,0,83632,43135
중구,202507,쇼핑업,37392,1420000,598827
중구,202507,숙박업,1458,47305,21027
중구,202507,식음료업,0,1610000,158986
중구,202507,여가서비스업,724,44040,1489
중구,202507,여행업,0,26164,0
중구,202507,운송업,0,35074,6284
중구,202507,의료웰니스업,0,100948,36478
중구,202508,쇼핑업,32245,1500000,670697
중구,202508,숙박업,1370,63675,26110
중구,202508,식음료업,0,1820000,185335
중구,202508,여가서비스업,955,49241,1520
중구,202508,여행업,0,34521,500
중구,202508,운송업,0,37937,5502
중구,202508,의료웰니스업,0,107057,41558
중구,202509,쇼핑업,41079,1450000,688431
중구,202509,숙박업,1494,51736,23337
중구,202509,식음료업,0,1500000,176269
중구,202509,여가서비스업,772,35458,1338
중구,202509,여행업,1876,71556,475
중구,202509,운송업,0,29080,4086
중구,202509,의료웰니스업,0,90652,60593
중구,202510,쇼핑업,51816,1750000,721265
중구,202510,숙박업,1583,65147,23742
중구,202510,식음료업,0,1970000,192357
중구,202510,여가서비스업,907,56603,1258
중구,202510,여행업,0,26478,34
중구,202510,운송업,0,33911,4763
중구,202510,의료웰니스업,0,98773,63369
중구,202511,쇼핑업,53352,1660000,713127
중구,202511,숙박업,1230,67229,15528
중구,202511,식음료업,0,1710000,188075
중구,202511,여가서비스업,670,39280,1137
중구,202511,여행업,0,32333,370
중구,202511,운송업,0,34025,5345
중구,202511,의료웰니스업,0,103837,85554
중구,202512,쇼핑업,46301,1780000,598515
중구,202512,숙박업,2797,57269,13655
중구,202512,식음료업,0,2020000,163001
중구,202512,여가서비스업,804,49764,994
중구,202512,여행업,0,46100,10
중구,202512,운송업,0,39561,4632
중구,202512,의료웰니스업,0,109317,81375
중구,202601,쇼핑업,39670,1600000,460191
중구,202601,숙박업,1859,61710,10508
중구,202601,식음료업,0,1880000,124521
중구,202601,여가서비스업,842,40058,770
중구,202601,여행업,0,55972,34
중구,202601,운송업,0,39657,2529
중구,202601,의료웰니스업,0,95901,54607
중구,202602,쇼핑업,43203,1620000,533477
중구,202602,숙박업,1851,61984,8052
중구,202602,식음료업,0,1790000,142105
중구,202602,여가서비스업,887,49917,746
중구,202602,여행업,0,48579,460
중구,202602,운송업,0,33179,2612
중구,202602,의료웰니스업,0,93351,56117
중구,202603,쇼핑업,34157,1460000,843200
중구,202603,숙박업,2788,71403,20537
중구,202603,식음료업,0,1690000,237322
중구,202603,여가서비스업,1178,45894,1398
중구,202603,여행업,0,67532,310
중구,202603,운송업,0,33482,3863
중구,202603,의료웰니스업,0,106173,110992
중구,202604,쇼핑업,42823,1350000,932405
중구,202604,숙박업,1540,94621,25810
중구,202604,식음료업,0,1690000,291621
중구,202604,여가서비스업,582,35243,1943
중구,202604,여행업,0,51274,1
중구,202604,운송업,0,32160,5960
중구,202604,의료웰니스업,0,91376,159403
중구,202605,쇼핑업,40618,1630000,1038698
중구,202605,숙박업,1404,81140,24707
중구,202605,식음료업,0,2010000,324416
중구,202605,여가서비스업,791,43272,2136
중구,202605,여행업,1496,42806,0
중구,202605,운송업,0,42787,6010
중구,202605,의료웰니스업,0,124315,191089
중구,202606,쇼핑업,35611,1340000,972528
중구,202606,숙박업,1991,83359,26217
중구,202606,식음료업,0,1630000,297501
중구,202606,여가서비스업,607,37630,3143
중구,202606,여행업,0,30273,8
중구,202606,운송업,0,33596,5464
중구,202606,의료웰니스업,0,103739,197386
해운대구,202301,쇼핑업,5060000,9820000,146067
해운대구,202301,숙박업,178286,872540,124267
해운대구,202301,식음료업,0,3130000,65294
해운대구,202301,여가서비스업,34794,237949,141221
해운대구,202301,여행업,0,2198,13
해운대구,202301,운송업,979,624561,2111
해운대구,202301,의료웰니스업,3714,190748,22882
해운대구,202302,쇼핑업,4590000,9300000,138135
해운대구,202302,숙박업,164502,976266,135235
해운대구,202302,식음료업,0,3130000,67948
해운대구,202302,여가서비스업,29281,205485,100272
해운대구,202302,여행업,275,11339,0
해운대구,202302,운송업,1695,577438,1755
해운대구,202302,의료웰니스업,4017,181134,16229
해운대구,202303,쇼핑업,4600000,9170000,363475
해운대구,202303,숙박업,135357,730400,292396
해운대구,202303,식음료업,0,2770000,163082
해운대구,202303,여가서비스업,31707,183919,120309
해운대구,202303,여행업,0,11126,11
해운대구,202303,운송업,0,617752,3683
해운대구,202303,의료웰니스업,4394,215765,26175
해운대구,202304,쇼핑업,4580000,9690000,456226
해운대구,202304,숙박업,98908,824341,368384
해운대구,202304,식음료업,0,3010000,201295
해운대구,202304,여가서비스업,31523,170212,132935
해운대구,202304,여행업,463,11023,569
해운대구,202304,운송업,57,645283,4333
해운대구,202304,의료웰니스업,4960,195426,33088
해운대구,202305,쇼핑업,4540000,9620000,365965
해운대구,202305,숙박업,105285,946718,369188
해운대구,202305,식음료업,0,3290000,194244
해운대구,202305,여가서비스업,42224,202151,84164
해운대구,202305,여행업,226,2563,217
해운대구,202305,운송업,538,667531,4671
해운대구,202305,의료웰니스업,4152,202057,37883
해운대구,202306,쇼핑업,4080000,9090000,395805
해운대구,202306,숙박업,109534,810485,445945
해운대구,202306,식음료업,0,3110000,238158
해운대구,202306,여가서비스업,43915,205806,110237
해운대구,202306,여행업,2760,2255,551
해운대구,202306,운송업,656,690370,5811
해운대구,202306,의료웰니스업,4670,211033,36935
해운대구,202307,쇼핑업,4060000,9190000,374899
해운대구,202307,숙박업,101208,1030000,364952
해운대구,202307,식음료업,0,3490000,201881
해운대구,202307,여가서비스업,43495,242659,147838
해운대구,202307,여행업,108,10162,881
해운대구,202307,운송업,394,712178,4651
해운대구,202307,의료웰니스업,2923,213488,30961
해운대구,202308,쇼핑업,3470000,9600000,345906
해운대구,202308,숙박업,131785,1180000,333677
해운대구,202308,식음료업,0,3890000,182852
해운대구,202308,여가서비스업,45791,258065,143442
해운대구,202308,여행업,3890,19616,964
해운대구,202308,운송업,684,793086,4500
해운대구,202308,의료웰니스업,2758,211436,23500
해운대구,202309,쇼핑업,4000000,9410000,450092
해운대구,202309,숙박업,105765,775864,397429
해운대구,202309,식음료업,0,2930000,228753
해운대구,202309,여가서비스업,29541,185762,130494
해운대구,202309,여행업,911,4354,825
해운대구,202309,운송업,2980,748024,5033
해운대구,202309,의료웰니스업,2700,195340,27235
해운대구,202310,쇼핑업,4560000,9830000,526159
해운대구,202310,숙박업,97167,682159,547912
해운대구,202310,식음료업,0,3090000,339230
해운대구,202310,여가서비스업,26066,178741,224440
해운대구,202310,여행업,4248,3600,236
해운대구,202310,운송업,423,817884,6609
해운대구,202310,의료웰니스업,4422,191847,42629
해운대구,202311,쇼핑업,4320000,9410000,439907
해운대구,202311,숙박업,102999,669510,386860
해운대구,202311,식음료업,0,2670000,261317
해운대구,202311,여가서비스업,23282,163573,131059
해운대구,202311,여행업,3412,12109,69
해운대구,202311,운송업,481,654504,5297
해운대구,202311,의료웰니스업,4629,178252,35358
해운대구,202312,쇼핑업,5030000,11300000,357025
해운대구,202312,숙박업,169158,1050000,196850
해운대구,202312,식음료업,0,3550000,163260
해운대구,202312,여가서비스업,38248,230429,152141
해운대구,202312,여행업,1527,4637,55
해운대구,202312,운송업,841,717326,3995
해운대구,202312,의료웰니스업,8254,230474,27668
해운대구,202401,쇼핑업,4690000,9960000,280814
해운대구,202401,숙박업,201486,790765,140973
해운대구,202401,식음료업,0,2890000,123449
해운대구,202401,여가서비스업,29446,176115,168374
해운대구,202401,여행업,2016,18094,6
해운대구,202401,운송업,549,628279,3360
해운대구,202401,의료웰니스업,8142,189910,23020
해운대구,202402,쇼핑업,4140000,9640000,369962
해운대구,202402,숙박업,175731,853654,145361
해운대구,202402,식음료업,0,2870000,153318
해운대구,202402,여가서비스업,33948,189415,131840
해운대구,202402,여행업,1657,14286,31
해운대구,202402,운송업,500,618501,3318
해운대구,202402,의료웰니스업,6108,183108,25771
해운대구,202403,쇼핑업,4390000,10400000,439146
해운대구,202403,숙박업,109461,717474,265465
해운대구,202403,식음료업,0,2850000,213767
해운대구,202403,여가서비스업,48686,181466,196690
해운대구,202403,여행업,260,16435,57
해운대구,202403,운송업,307,673954,4050
해운대구,202403,의료웰니스업,5025,207721,38783
해운대구,202404,쇼핑업,4440000,9590000,642972
해운대구,202404,숙박업,73515,762275,438879
해운대구,202404,식음료업,0,2690000,367203
해운대구,202404,여가서비스업,26181,164161,188131
해운대구,202404,여행업,15,4213,188
해운대구,202404,운송업,116,675519,6027
해운대구,202404,의료웰니스업,4807,180969,48647
해운대구,202405,쇼핑업,4330000,9970000,713937
해운대구,202405,숙박업,89792,801392,399116
해운대구,202405,식음료업,0,3140000,538646
해운대구,202405,여가서비스업,31976,212984,206906
해운대구,202405,여행업,0,6105,781
해운대구,202405,운송업,1376,738984,6698
해운대구,202405,의료웰니스업,3979,210023,52389
해운대구,202406,쇼핑업,4610000,9530000,751789
해운대구,202406,숙박업,90723,728255,451399
해운대구,202406,식음료업,0,3120000,549814
해운대구,202406,여가서비스업,35474,210983,172642
해운대구,202406,여행업,329,3638,232
해운대구,202406,운송업,185,681090,6928
해운대구,202406,의료웰니스업,4744,213756,53406
해운대구,202407,쇼핑업,4080000,9150000,604818
해운대구,202407,숙박업,106285,843489,465878
해운대구,202407,식음료업,0,3250000,482384
해운대구,202407,여가서비스업,42164,234098,211125
해운대구,202407,여행업,209,8300,380
해운대구,202407,운송업,75,731400,9312
해운대구,202407,의료웰니스업,4155,229981,48259
해운대구,202408,쇼핑업,3720000,9400000,688709
해운대구,202408,숙박업,114877,1020000,527887
해운대구,202408,식음료업,0,3930000,505882
해운대구,202408,여가서비스업,38743,266503,227354
해운대구,202408,여행업,224,9562,1237
해운대구,202408,운송업,657,875945,12561
해운대구,202408,의료웰니스업,3010,230900,45792
해운대구,202409,쇼핑업,3990000,9230000,686422
해운대구,202409,숙박업,84298,716093,410914
해운대구,202409,식음료업,0,2860000,505346
해운대구,202409,여가서비스업,31208,217185,224647
해운대구,202409,여행업,2894,9748,749
해운대구,202409,운송업,265,704917,6690
해운대구,202409,의료웰니스업,3658,203735,55696
해운대구,202410,쇼핑업,4350000,9130000,890676
해운대구,202410,숙박업,123220,704672,581889
해운대구,202410,식음료업,0,2960000,667757
해운대구,202410,여가서비스업,30224,189805,214639
해운대구,202410,여행업,3474,7478,976
해운대구,202410,운송업,528,704769,7922
해운대구,202410,의료웰니스업,3905,215731,62814
해운대구,202411,쇼핑업,4160000,9460000,719211
해운대구,202411,숙박업,103715,757377,490633
해운대구,202411,식음료업,0,2810000,528786
해운대구,202411,여가서비스업,24776,161488,248566
해운대구,202411,여행업,585,7668,357
해운대구,202411,운송업,120,643922,6560
해운대구,202411,의료웰니스업,5086,202739,53468
해운대구,202412,쇼핑업,5040000,10600000,741311
해운대구,202412,숙박업,151861,848808,262471
해운대구,202412,식음료업,0,3170000,422752
해운대구,202412,여가서비스업,33318,191200,214471
해운대구,202412,여행업,153,11690,199
해운대구,202412,운송업,1714,661073,5280
해운대구,202412,의료웰니스업,4277,230234,50309
해운대구,202501,쇼핑업,5100000,10800000,671741
해운대구,202501,숙박업,148190,834165,193796
해운대구,202501,식음료업,0,3120000,285669
해운대구,202501,여가서비스업,25866,194654,107259
해운대구,202501,여행업,1355,12909,194
