기준연월,행정동,업종대분류명,외지인 소비액(만원),현지인 소비액(만원)
202307,북구,여가서비스업,47607,8500
202307,북구,여행업,2161,0
202307,북구,운송업,522967,120
202307,북구,의료웰니스업,52144,0
202307,사상구,쇼핑업,1160000,8151
202307,사상구,숙박업,31282,5289
202307,사상구,식음료업,940583,0
202307,사상구,여가서비스업,58717,4558
202307,사상구,여행업,2585,0
202307,사상구,운송업,1380000,607
202307,사상구,의료웰니스업,55295,1106
202307,사하구,쇼핑업,641333,8124
202307,사하구,숙박업,12336,6122
202307,사하구,식음료업,815032,0
202307,사하구,여가서비스업,39157,4989
202307,사하구,여행업,1860,0
202307,사하구,운송업,528896,666
202307,사하구,의료웰니스업,53362,0
202307,서구,쇼핑업,391080,1525
202307,서구,숙박업,41175,2240
202307,서구,식음료업,524627,0
202307,서구,여가서비스업,69374,1020
202307,서구,여행업,5914,18
202307,서구,운송업,141571,105
202307,서구,의료웰니스업,25107,0
202307,수영구,쇼핑업,946927,2739
202307,수영구,숙박업,77459,6487
202307,수영구,식음료업,2470000,0
202307,수영구,여가서비스업,123754,957
202307,수영구,운송업,275603,235
202307,수영구,의료웰니스업,106929,56
202307,연제구,쇼핑업,1840000,13464
202307,연제구,숙박업,33667,5536
202307,연제구,식음료업,1270000,0
202307,연제구,여가서비스업,57320,3523
202307,연제구,여행업,1948,0
202307,연제구,운송업,598934,108
202307,연제구,의료웰니스업,94066,0
202307,영도구,쇼핑업,194756,4936
202307,영도구,숙박업,37766,2992
202307,영도구,식음료업,467918,0
202307,영도구,여가서비스업,26221,153
202307,영도구,여행업,146,0
202307,영도구,운송업,81072,0
202307,영도구,의료웰니스업,13322,2163
202307,중구,쇼핑업,1480000,38589
202307,중구,숙박업,87568,2480
202307,중구,식음료업,1440000,0
202307,중구,여가서비스업,62417,1360
202307,중구,여행업,28276,0
202307,중구,운송업,54450,0
202307,중구,의료웰니스업,94682,0
202307,해운대구,쇼핑업,9190000,4060000
202307,해운대구,숙박업,1030000,101208
202307,해운대구,식음료업,3490000,0
202307,해운대구,여가서비스업,242659,43495
202307,해운대구,여행업,10162,108
202307,해운대구,운송업,712178,394
202307,해운대구,의료웰니스업,213488,2923
202308,강서구,쇼핑업,1280000,18574
202308,강서구,숙박업,44079,5889
202308,강서구,식음료업,1150000,0
202308,강서구,여가서비스업,102392,9697
202308,강서구,여행업,2635,359
202308,강서구,운송업,4040000,9260
202308,강서구,의료웰니스업,34269,1314
202308,금정구,쇼핑업,768206,83225
202308,금정구,숙박업,11999,4245
202308,금정구,식음료업,1060000,0
202308,금정구,여가서비스업,157837,14441
202308,금정구,여행업,593,247
202308,금정구,운송업,348547,0
202308,금정구,의료웰니스업,82526,8520
202308,기장군,쇼핑업,3630000,14173
202308,기장군,숙박업,694720,15358
202308,기장군,식음료업,2110000,0
202308,기장군,여가서비스업,391864,24899
202308,기장군,여행업,123,18
202308,기장군,운송업,811967,200
202308,기장군,의료웰니스업,36471,2012
202308,남구,쇼핑업,778610,8199
202308,남구,숙박업,57335,8263
202308,남구,식음료업,1000000,0
202308,남구,여가서비스업,88830,5340
202308,남구,여행업,3416,0
202308,남구,운송업,1230000,0
202308,남구,의료웰니스업,80823,3710
202308,동구,쇼핑업,1150000,20563
202308,동구,숙박업,88789,3045
202308,동구,식음료업,1020000,0
202308,동구,여가서비스업,78816,0
202308,동구,여행업,18576,0
202308,동구,운송업,635876,146
202308,동구,의료웰니스업,37846,0
202308,동래구,쇼핑업,1330000,90126
202308,동래구,숙박업,107722,18930
202308,동래구,식음료업,1630000,0
202308,동래구,여가서비스업,96988,7727
202308,동래구,여행업,4351,889
202308,동래구,운송업,507367,552
202308,동래구,의료웰니스업,109654,4376
202308,부산진구,쇼핑업,3220000,507672
202308,부산진구,숙박업,194238,19636
202308,부산진구,식음료업,3570000,0
202308,부산진구,여가서비스업,189053,12858
202308,부산진구,여행업,20967,2576
202308,부산진구,운송업,355549,34
202308,부산진구,의료웰니스업,354847,0
202308,북구,쇼핑업,7620000,28944
202308,북구,숙박업,23023,8382
202308,북구,식음료업,744761,0
202308,북구,여가서비스업,43783,7836
202308,북구,여행업,593,0
202308,북구,운송업,583981,108
202308,북구,의료웰니스업,54198,0
202308,사상구,쇼핑업,1200000,7784
202308,사상구,숙박업,30669,4769
202308,사상구,식음료업,959648,0
202308,사상구,여가서비스업,54324,3838
202308,사상구,여행업,331,0
202308,사상구,운송업,1520000,323
202308,사상구,의료웰니스업,46507,998
202308,사하구,쇼핑업,646903,7695
202308,사하구,숙박업,12851,5627
202308,사하구,식음료업,810655,0
202308,사하구,여가서비스업,37327,5362
202308,사하구,여행업,464,0
202308,사하구,운송업,593718,925
202308,사하구,의료웰니스업,53162,0
202308,서구,쇼핑업,420378,1416
202308,서구,숙박업,47386,1971
202308,서구,식음료업,557855,0
202308,서구,여가서비스업,87705,1013
202308,서구,여행업,873,66
202308,서구,운송업,153531,128
202308,서구,의료웰니스업,24104,0
202308,수영구,쇼핑업,1010000,3698
202308,수영구,숙박업,87458,7723
202308,수영구,식음료업,2670000,0
202308,수영구,여가서비스업,130193,1151
202308,수영구,운송업,286773,0
202308,수영구,의료웰니스업,107156,30
202308,연제구,쇼핑업,1770000,8044
202308,연제구,숙박업,27168,4169
202308,연제구,식음료업,1250000,0
202308,연제구,여가서비스업,61548,3225
202308,연제구,여행업,2057,19
202308,연제구,운송업,656122,103
202308,연제구,의료웰니스업,85810,0
202308,영도구,쇼핑업,228733,5378
202308,영도구,숙박업,47023,4126
202308,영도구,식음료업,517154,0
202308,영도구,여가서비스업,29196,63
202308,영도구,여행업,281,9
202308,영도구,운송업,89980,0
202308,영도구,의료웰니스업,11798,2044
202308,중구,쇼핑업,1430000,41855
202308,중구,숙박업,89515,2580
202308,중구,식음료업,1550000,0
202308,중구,여가서비스업,58722,1589
202308,중구,여행업,21237,0
202308,중구,운송업,56184,0
202308,중구,의료웰니스업,87489,0
202308,해운대구,쇼핑업,9600000,3470000
202308,해운대구,숙박업,1180000,131785
202308,해운대구,식음료업,3890000,0
202308,해운대구,여가서비스업,258065,45791
202308,해운대구,여행업,19616,3890
202308,해운대구,운송업,793086,684
202308,해운대구,의료웰니스업,211436,2758
202309,강서구,쇼핑업,1360000,29660
202309,강서구,숙박업,36187,3082
202309,강서구,식음료업,1080000,0
202309,강서구,여가서비스업,107044,6108
202309,강서구,여행업,2233,0
202309,강서구,운송업,4000000,3669
202309,강서구,의료웰니스업,35182,1773
202309,금정구,쇼핑업,902729,105355
202309,금정구,숙박업,9894,3999
202309,금정구,식음료업,1080000,0
202309,금정구,여가서비스업,153878,12252
202309,금정구,여행업,13788,546
202309,금정구,운송업,358015,0
202309,금정구,의료웰니스업,90277,6829
202309,기장군,쇼핑업,4460000,15725
202309,기장군,숙박업,484916,11078
202309,기장군,식음료업,1860000,0
202309,기장군,여가서비스업,446048,22921
202309,기장군,여행업,123,139
202309,기장군,운송업,875694,287
202309,기장군,의료웰니스업,40473,2741
202309,남구,쇼핑업,892411,8426
202309,남구,숙박업,66618,6981
202309,남구,식음료업,1010000,0
202309,남구,여가서비스업,97730,2459
202309,남구,여행업,12005,0
202309,남구,운송업,1240000,386
202309,남구,의료웰니스업,83978,3617
202309,동구,쇼핑업,1020000,22922
202309,동구,숙박업,59973,3649
202309,동구,식음료업,883400,0
202309,동구,여가서비스업,107153,467
202309,동구,여행업,26457,636
202309,동구,운송업,658511,463
202309,동구,의료웰니스업,44172,0
202309,동래구,쇼핑업,1510000,83932
202309,동래구,숙박업,102436,23690
202309,동래구,식음료업,1570000,0
202309,동래구,여가서비스업,89330,6390
202309,동래구,여행업,1803,0
202309,동래구,운송업,460567,1691
202309,동래구,의료웰니스업,118545,4193
202309,부산진구,쇼핑업,3640000,624347
202309,부산진구,숙박업,147478,17265
202309,부산진구,식음료업,3380000,0
202309,부산진구,여가서비스업,173734,8814
202309,부산진구,여행업,22784,2564
202309,부산진구,운송업,341075,113
202309,부산진구,의료웰니스업,351351,0
202309,북구,쇼핑업,7980000,35596
202309,북구,숙박업,19317,7192
202309,북구,식음료업,728068,0
202309,북구,여가서비스업,40606,5913
202309,북구,여행업,761,0
202309,북구,운송업,617659,431
202309,북구,의료웰니스업,56541,0
202309,사상구,쇼핑업,1450000,9300
202309,사상구,숙박업,24324,4660
202309,사상구,식음료업,964429,0
202309,사상구,여가서비스업,61847,2461
202309,사상구,여행업,351,0
202309,사상구,운송업,1610000,285
202309,사상구,의료웰니스업,56374,821
202309,사하구,쇼핑업,719527,14639
202309,사하구,숙박업,15683,5294
202309,사하구,식음료업,819972,0
202309,사하구,여가서비스업,44055,3031
202309,사하구,운송업,637102,185
202309,사하구,의료웰니스업,56031,0
202309,서구,쇼핑업,427530,1738
202309,서구,숙박업,34955,3809
202309,서구,식음료업,477751,0
202309,서구,여가서비스업,66448,910
202309,서구,여행업,2852,18
202309,서구,운송업,147398,0
202309,서구,의료웰니스업,21176,0
202309,수영구,쇼핑업,1010000,2216
202309,수영구,숙박업,57280,4362
202309,수영구,식음료업,2220000,0
202309,수영구,여가서비스업,109014,820
202309,수영구,여행업,446,0
202309,수영구,운송업,277960,400
202309,수영구,의료웰니스업,102694,37
202309,연제구,쇼핑업,1860000,8996
202309,연제구,숙박업,22296,3697
202309,연제구,식음료업,1230000,0
202309,연제구,여가서비스업,58061,1586
202309,연제구,여행업,1823,0
202309,연제구,운송업,677329,284
202309,연제구,의료웰니스업,91321,0
202309,영도구,쇼핑업,239227,4901
202309,영도구,숙박업,27862,3287
202309,영도구,식음료업,506398,0
202309,영도구,여가서비스업,23949,293
202309,영도구,여행업,116,0
202309,영도구,운송업,85457,388
202309,영도구,의료웰니스업,15173,2155
202309,중구,쇼핑업,1570000,31784
202309,중구,숙박업,68469,2618
202309,중구,식음료업,1470000,0
202309,중구,여가서비스업,44801,1008
202309,중구,여행업,16851,0
202309,중구,운송업,50818,0
202309,중구,의료웰니스업,96909,0
202309,해운대구,쇼핑업,9410000,4000000
202309,해운대구,숙박업,775864,105765
202309,해운대구,식음료업,2930000,0
202309,해운대구,여가서비스업,185762,29541
202309,해운대구,여행업,4354,911
202309,해운대구,운송업,748024,2980
202309,해운대구,의료웰니스업,195340,2700
202310,강서구,쇼핑업,1290000,39706
202310,강서구,숙박업,42806,2709
202310,강서구,식음료업,1110000,0
202310,강서구,여가서비스업,120738,7135
202310,강서구,운송업,4020000,6748
202310,강서구,의료웰니스업,36411,2297
202310,금정구,쇼핑업,868641,124462
202310,금정구,숙박업,9748,3579
202310,금정구,식음료업,1120000,0
202310,금정구,여가서비스업,156858,10952
202310,금정구,여행업,6226,2503
202310,금정구,운송업,343913,165
202310,금정구,의료웰니스업,85722,9017
202310,기장군,쇼핑업,5530000,28291
202310,기장군,숙박업,487646,14753
202310,기장군,식음료업,1850000,0
202310,기장군,여가서비스업,478031,24001
202310,기장군,여행업,50,118
202310,기장군,운송업,837399,45
202310,기장군,의료웰니스업,39449,3065
202310,남구,쇼핑업,723859,15176
202310,남구,숙박업,121481,18899
202310,남구,식음료업,1010000,0
202310,남구,여가서비스업,107251,3315
202310,남구,여행업,1322,0
202310,남구,운송업,1210000,0
202310,남구,의료웰니스업,79548,5038
202310,동구,쇼핑업,1060000,28419
202310,동구,숙박업,75307,2400
202310,동구,식음료업,959670,0
202310,동구,여가서비스업,123995,99
202310,동구,여행업,45067,11
202310,동구,운송업,670490,242
202310,동구,의료웰니스업,51295,0
202310,동래구,쇼핑업,1390000,136179
202310,동래구,숙박업,119678,24336
202310,동래구,식음료업,1550000,0
202310,동래구,여가서비스업,87426,7295
202310,동래구,여행업,9839,2677
202310,동래구,운송업,455096,353
202310,동래구,의료웰니스업,124661,4428
202310,부산진구,쇼핑업,3530000,669247
202310,부산진구,숙박업,135532,15591
202310,부산진구,식음료업,3430000,0
202310,부산진구,여가서비스업,169137,6659
202310,부산진구,여행업,42697,3389
202310,부산진구,운송업,343942,314
202310,부산진구,의료웰니스업,340465,0
202310,북구,쇼핑업,7090000,70291
202310,북구,숙박업,17068,7974
202310,북구,식음료업,721165,0
202310,북구,여가서비스업,36702,5911
202310,북구,여행업,200,0
202310,북구,운송업,594912,195
202310,북구,의료웰니스업,58745,0
202310,사상구,쇼핑업,1110000,9779
202310,사상구,숙박업,25595,4859
202310,사상구,식음료업,975633,0
202310,사상구,여가서비스업,59178,2518
202310,사상구,여행업,267,0
202310,사상구,운송업,1520000,344
202310,사상구,의료웰니스업,54941,979
202310,사하구,쇼핑업,669303,24431
202310,사하구,숙박업,10659,4963
202310,사하구,식음료업,803485,0
202310,사하구,여가서비스업,40089,3228
202310,사하구,운송업,571382,660
202310,사하구,의료웰니스업,62784,0
202310,서구,쇼핑업,400764,3137
202310,서구,숙박업,45134,6297
202310,서구,식음료업,500240,0
202310,서구,여가서비스업,84098,1106
202310,서구,여행업,7823,32
202310,서구,운송업,160965,0
202310,서구,의료웰니스업,34499,0
202310,수영구,쇼핑업,924808,6929
