행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
기장군,빌라쥬드 아난티 클리퍼,휴양콘도미니엄업,영업,202307,,"부산광역시 기장군 기장읍 기장해안로 267-7, A,B,C,D동 지하1-지상12층",부산광역시 기장군 기장읍 시랑리 733,129.2217984,35.19875968
기장군,아난티 앳 부산 빌라쥬,관광호텔,영업,202307,,"부산광역시 기장군 기장읍 기장해안로 267-17, 아난티 앳 부산 1-12층",부산광역시 기장군 기장읍 시랑리 732,129.2200127,35.20210076
수영구,보다스테이,숙박업(생활),영업,202307,,"부산광역시 수영구 민락로13번길 21, 금샘빌딩 3,4층 (민락동)",부산광역시 수영구 민락동 175-19 금샘빌딩,129.1215861,35.1561703
해운대구,보다스테이 해운대,숙박업(생활),영업,202306,,"부산광역시 해운대구 해운대해변로209번가길 11, 9층 (우동)",부산광역시 해운대구 우동 647-7,129.1551752,35.15983113
해운대구,프로모텔(PRO모텔),숙박업 기타,영업,202306,,부산광역시 해운대구 중동1로 44-2 (중동),부산광역시 해운대구 중동 1394-350,129.1633443,35.16165089
수영구,언플랜드88,숙박업(생활),영업,202306,,"부산광역시 수영구 남천바다로33번길 47, 마린빌딩 7,8층 (광안동)",부산광역시 수영구 광안동 199-6 마린빌딩,129.115311,35.1504937
수영구,광안어썸,숙박업(생활),영업,202306,,"부산광역시 수영구 광안해변로 249, 249타워 6층 (민락동)",부산광역시 수영구 민락동 178-13 249타워,129.1211643,35.15515991
해운대구,센텀컨벤션호텔,일반호텔,영업,202306,,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 (우동)",부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,129.1329128,35.16780174
수영구,스테이웨이인,숙박업(생활),영업,202306,,"부산광역시 수영구 민락수변로 125, 골든뷰 7층 (민락동)",부산광역시 수영구 민락동 110-87 골든뷰,129.1340572,35.15526712
해운대구,stov(스토브),숙박업(생활),영업,202306,,"부산광역시 해운대구 송정중앙로6번길 76, 1층 (송정동)",부산광역시 해운대구 송정동 159-16,129.1994878,35.18069948
부산진구,(주)웰리빙 아카이브 범천,숙박업(생활),영업,202306,,"부산광역시 부산진구 자유평화로 15, 4~20층 일부호 (범천동)",부산광역시 부산진구 범천동 839-412,129.0615264,35.14160104
해운대구,스테이온 풀빌라,숙박업 기타,영업,202306,,"부산광역시 해운대구 달맞이길62번길 53, 보림마리나센타 6층 (중동)",부산광역시 해운대구 중동 1010 보림마리나센타,129.1729135,35.15759021
영도구,경호펜션,여관업,영업,202305,,"부산광역시 영도구 절영로36번길 2, 3층 (대교동1가)",부산광역시 영도구 대교동1가 112,129.0390853,35.09148483
수영구,와바모텔,일반호텔,영업,202305,,"부산광역시 수영구 무학로9번길 89, 1~5층 (광안동)",부산광역시 수영구 광안동 89-7,129.1155192,35.16574449
수영구,투유모텔,일반호텔,영업,202305,,"부산광역시 수영구 무학로9번길 85, 1~5층 (광안동)",부산광역시 수영구 광안동 89-27,129.1154969,35.16563904
수영구,효이스테이 더 광안,숙박업(생활),영업,202305,,"부산광역시 수영구 광남로94번길 16, 광안 오션뷰 더테라스 3~20층 303호 등 39객실호 (광안동)",부산광역시 수영구 광안동 201-1 광안 오션뷰 더테라스,129.1153061,35.1499905
부산진구,유림장여관,여관업,영업,202305,,"부산광역시 부산진구 서면문화로 49-3, 1-3층 (부전동)",부산광역시 부산진구 부전동 405-16,129.0550568,35.16126089
동구,브라운스위트부산,숙박업(생활),영업,202305,,"부산광역시 동구 충장대로 160, 협성마리나G7 A,B동 일부호 (초량동)",부산광역시 동구 초량동 1185-64 협성마리나G7,129.0439542,35.11493537
수영구,안온맨션 광안,숙박업(생활),영업,202304,,"부산광역시 수영구 광안로 67, 4층 (민락동)",부산광역시 수영구 민락동 179-13,129.1194908,35.15455899
기장군,에이치에비뉴 기장일광점,관광호텔,영업,202304,,"부산광역시 기장군 일광읍 해송4로 3, 지하1층~지상15층층",부산광역시 기장군 일광읍 삼성리 890-6,129.2308853,35.26566735
수영구,광안리해담,숙박업(생활),영업,202304,,"부산광역시 수영구 광안해변로344번길 17-5, 마린리치 9층 901호 (민락동)",부산광역시 수영구 민락동 110-42 마린리치,129.1310297,35.15518199
부산진구,카라트호텔,관광호텔,영업,202304,,"부산광역시 부산진구 성지로153번길 8, 지하1~8층 (초읍동)",부산광역시 부산진구 초읍동 291-10,129.0476892,35.18143254
수영구,아라가온,숙박업(생활),영업,202304,,"부산광역시 수영구 광안해변로 193, 6층 (광안동)",부산광역시 수영구 광안동 197-18,129.1167386,35.15166435
사상구,연화장,여관업,영업,202304,,"부산광역시 사상구 사상로224번길 1-6, 1,2,3층 (괘법동)",부산광역시 사상구 괘법동 271-14,128.9835578,35.16536029
기장군,오실라,숙박업(생활),영업,202304,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 53개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
수영구,"여기,광안(Here, Gwangan)",숙박업(생활),영업,202304,,"부산광역시 수영구 광안로61번길 12, 2층 (민락동)",부산광역시 수영구 민락동 179-5,129.11947,35.15472572
동구,부킹더베이,숙박업(생활),영업,202303,,"부산광역시 동구 충장대로 160, 협성마리나G7 A, B동 일부호 (초량동)",부산광역시 동구 초량동 1185-64 협성마리나G7,129.0439542,35.11493537
해운대구,솔스테이 풀빌라&료칸,일반호텔,영업,202303,,부산광역시 해운대구 송정중앙로6번길 66 (송정동),부산광역시 해운대구 송정동 158-9,129.1997592,35.18111674
해운대구,동백호텔(해운대점),일반호텔,영업,202303,,"부산광역시 해운대구 구남로8번길 17, 지엠타워 3~7층 (우동)",부산광역시 해운대구 우동 540-8 지엠타워,129.1584102,35.16245754
해운대구,소유 by 해운대,숙박업(생활),폐업,202303,202502,"부산광역시 해운대구 구남로21번길 6, 엘본더스테이 (중동)",부산광역시 해운대구 중동 1381-5,129.1607989,35.16227696
해운대구,반월풀빌라,숙박업 기타,영업,202303,,부산광역시 해운대구 달맞이길62번길 67 (중동),부산광역시 해운대구 중동 996-6,129.1738189,35.15687103
해운대구,엘모멘토 해운대,숙박업(생활),영업,202303,,"부산광역시 해운대구 구남로21번길 6, 엘본더스테이 (중동)",부산광역시 해운대구 중동 1381-5,129.1607989,35.16227696
해운대구,해운대 Lamer Stay,숙박업(생활),영업,202303,,"부산광역시 해운대구 구남로21번길 6, 엘본더스테이 (중동)",부산광역시 해운대구 중동 1381-5,129.1607989,35.16227696
남구,호텔 위드,숙박업 기타,영업,202303,,부산광역시 남구 유엔평화로4번길 12 (대연동),부산광역시 남구 대연동 1746-16 모텔한스빌,129.0911586,35.13464558
해운대구,더퍼스트 오션 송정,숙박업(생활),영업,202303,,"부산광역시 해운대구 송정중앙로36번길 48, 15층 (송정동)",부산광역시 해운대구 송정동 329-2,129.2019527,35.18132784
해운대구,더퍼스트 오션 송정,일반호텔,영업,202303,,"부산광역시 해운대구 송정중앙로36번길 48, 15층 (송정동)",부산광역시 해운대구 송정동 329-2,129.2019527,35.18132784
중구,(주)커넥트호텔부산,일반호텔,영업,202303,,부산광역시 중구 대교로 115-1 (중앙동6가),부산광역시 중구 중앙동6가 3-2,129.0373852,35.1004423
기장군,메르벨르B,숙박업(생활),영업,202302,,"부산광역시 기장군 일광읍 장곡길 83-12, 1,2,3,4층",부산광역시 기장군 일광읍 문중리 180-28,129.2488961,35.30400908
기장군,메르벨르A,숙박업(생활),영업,202302,,"부산광역시 기장군 일광읍 장곡길 83-10, B1,1,2,3,4층",부산광역시 기장군 일광읍 문중리 180-34,129.2490638,35.30413255
사상구,은성,일반호텔,영업,202302,,"부산광역시 사상구 사상로 17, 1~3층 (주례동)",부산광역시 사상구 주례동 693-19,128.9980751,35.15099812
해운대구,호텔위드,숙박업(생활),폐업,202302,202409,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 B동 905호 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
해운대구,코티스 앰버서더,숙박업(생활),영업,202302,,"부산광역시 해운대구 구남로21번길 6, 엘본더스테이 (중동)",부산광역시 해운대구 중동 1381-5,129.1607989,35.16227696
해운대구,이루아 호텔,숙박업 기타,폐업,202302,202312,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
수영구,지상낙원,숙박업(생활),영업,202302,,"부산광역시 수영구 광안로 67, 6층 (민락동)",부산광역시 수영구 민락동 179-13,129.1194908,35.15455899
해운대구,벡스코 센텀호텔,일반호텔,영업,202302,,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 (우동)",부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,129.1329128,35.16780174
해운대구,호텔 해운대엘리시아,일반호텔,영업,202301,,"부산광역시 해운대구 구남로 49, 엘리시아 5,9,13층 (중동)",부산광역시 해운대구 중동 1392-26 엘리시아,129.1621772,35.1601635
부산진구,서면역센트럴호텔,숙박업(생활),폐업,202301,202408,"부산광역시 부산진구 중앙대로 752, 서면역 트루엘 센트럴 6-20층 일부호 (부전동)",부산광역시 부산진구 부전동 129-1 서면역 트루엘 센트럴,129.0609097,35.15931608
수영구,부산 광안리 키즈 풀빌라 펜션 더광안,숙박업(생활),영업,202301,,"부산광역시 수영구 민락수변로 13, 7층 (민락동)",부산광역시 수영구 민락동 181-141,129.1241348,35.15472163
수영구,부산 광안 능놀스테이 풀빌라 펜션,숙박업(생활),영업,202301,,"부산광역시 수영구 민락수변로 13, 3,6층 (민락동)",부산광역시 수영구 민락동 181-141,129.1241348,35.15472163
해운대구,THE 카이브,숙박업(생활),영업,202301,,"부산광역시 해운대구 송정광어골로 55, 하얀집 (송정동)",부산광역시 해운대구 송정동 437-3 하얀집,129.1964181,35.1763967
기장군,씨앤트리,숙박업(생활),영업,202301,,"부산광역시 기장군 일광읍 일광로 808, 3,4층 201,301,302호",부산광역시 기장군 일광읍 문동리 4,129.2614454,35.31283966
해운대구,송정맨션 풀빌라 부산송정1호점,숙박업(생활),영업,202301,,"부산광역시 해운대구 송정구덕포길 150-3, 1~4층 (송정동)",부산광역시 해운대구 송정동 836,129.1971566,35.16900637
해운대구,미니먼트,숙박업(생활),영업,202301,,부산광역시 해운대구 송정중앙로9번길 78-2 (송정동),부산광역시 해운대구 송정동 182-20,129.2041006,35.186547
해운대구,씨엘드메르,숙박업(생활),폐업,202212,202509,"부산광역시 해운대구 해운대해변로298번길 29, 해운대푸르지오시티 (중동)",부산광역시 해운대구 중동 1123 해운대푸르지오시티,129.1668175,35.16109798
부산진구,STAY 고우담,숙박업 기타,영업,202212,,"부산광역시 부산진구 전포대로223번길 10, 3~5층 (전포동)",부산광역시 부산진구 전포동 671-12,129.0646107,35.15659779
해운대구,루메드 풀빌라,숙박업(생활),영업,202212,,"부산광역시 해운대구 송정중앙로 47, 송정 오베이로 풀빌라 (송정동)",부산광역시 해운대구 송정동 281-1,129.2055699,35.18176804
해운대구,라임스위트,숙박업(생활),영업,202212,,"부산광역시 해운대구 중동1로19번길 5, 3, 4층 (중동)",부산광역시 해운대구 중동 1379-9,129.1620607,35.16355266
중구,풀빌라 가온,숙박업(생활),영업,202212,,"부산광역시 중구 구덕로 26, 5,6,7층 (남포동2가)","부산광역시 중구 남포동2가 32-2 5,6,7층",129.0329006,35.09798146
해운대구,에피큐리언 레지던스,숙박업 기타,영업,202212,,"부산광역시 해운대구 해운대로570번길 29-1, 오피스텔리오 9, 10층 (우동)",부산광역시 해운대구 우동 644-9 오피스텔리오,129.1573795,35.16050459
부산진구,선셋스테이,숙박업(생활),영업,202212,,부산광역시 부산진구 부전로95번길 42 (부전동),부산광역시 부산진구 부전동 423-7,129.0528352,35.15895443
기장군,와이컬렉션 by UH FLAT 오시리아,숙박업(생활),영업,202212,,"부산광역시 기장군 기장읍 동부산관광7로 17, 오시리아 스위첸 마티에 101~104동 99개호",부산광역시 기장군 기장읍 시랑리 736 오시리아 스위첸 마티에,129.2142575,35.18902891
동구,스테이G7,숙박업(생활),폐업,202212,202506,"부산광역시 동구 충장대로 160, 협성마리나G7 A,B동 일부호 (초량동)",부산광역시 동구 초량동 1185-64 협성마리나G7,129.0439542,35.11493537
중구,어반스테이 부티크 남포BIFF,숙박업(생활),영업,202211,,부산광역시 중구 구덕로 52-1 (남포동5가),부산광역시 중구 남포동5가 5-1,129.0299975,35.09844737
연제구,어반스테이더시티연산 코지하우스,숙박업(생활),영업,202211,,"부산광역시 연제구 중앙대로 1116-8, 2,4~10,12,13,15,20~23층 일부호 (연산동)","부산광역시 연제구 연산동 726-12 2,4~10,12,13,15,20~23층 일부호",129.0820397,35.18705876
수영구,제피르 광안리오션뷰풀빌라,숙박업(생활),영업,202211,,"부산광역시 수영구 광안해변로 249, 249타워 8층 (민락동)",부산광역시 수영구 민락동 178-13 249타워,129.1211643,35.15515991
해운대구,송정스카이 펜트하우스,숙박업(생활),영업,202210,,"부산광역시 해운대구 송정광어골로 19, 씨엔씨빌딩 8층 (송정동)",부산광역시 해운대구 송정동 312-10 씨엔씨빌딩,129.198392,35.17935072
해운대구,EL호텔,일반호텔,영업,202210,,"부산광역시 해운대구 중동1로 46, 해운대온천 (중동)",부산광역시 해운대구 중동 1394-352 해운대온천,129.1634013,35.16149222
