영업상태,점포명,업종대분류,업종중분류,업종명,행정구,인허가일,폐업일,경도,위도
영업/정상,희망약국,소매, ,의약품 소매업,남구,200812,,129.0885,35.15198815
영업/정상,푸른약국,소매, ,의약품 소매업,남구,200801,,129.1118798,35.11985514
영업/정상,유한약국,소매, ,의약품 소매업,남구,200807,,129.085815,35.13515377
영업/정상,이팜약국,소매, ,의약품 소매업,남구,200809,,129.0642623,35.14432
영업/정상,성심의원,서비스,일반의원,일반 의원,금정구,198703,,129.0936547,35.2405103
영업/정상,후생한의원,서비스,한의원,한의원,금정구,198706,,129.1045996,35.21520506
영업/정상,동신외과의원,서비스,일반의원,일반 의원,금정구,198708,,129.0859989,35.22957997
영업/정상,김안과의원,서비스,일반의원,일반 의원,금정구,198802,,129.1042399,35.21482751
영업/정상,조성재치과의원,서비스,치과의원,치과 의원,금정구,199908,,129.0903572,35.23208817
영업/정상,보리한의원,서비스,한의원,한의원,금정구,198804,,129.0918118,35.24837658
영업/정상,채경석비뇨기과의원,서비스,일반의원,일반 의원,금정구,198804,,129.1044533,35.21454662
영업/정상,조상호치과의원,서비스,치과의원,치과 의원,금정구,198804,,129.102708,35.21509521
영업/정상,성봉훈치과의원,서비스,치과의원,치과 의원,금정구,198804,,129.1042399,35.21482751
영업/정상,세림한의원,서비스,한의원,한의원,금정구,198903,,129.1040208,35.21564858
영업/정상,김경수내과의원,서비스,일반의원,일반 의원,금정구,198904,,129.0910835,35.22414428
영업/정상,박민근외과의원,서비스,일반의원,일반 의원,금정구,198907,,129.1041079,35.2113092
영업/정상,한사랑의원,서비스,일반의원,일반 의원,금정구,198907,,129.0877644,35.220745
영업/정상,김건치과의원,서비스,치과의원,치과 의원,금정구,198907,,129.0890408,35.24661556
영업/정상,송광한의원,서비스,한의원,한의원,금정구,199004,,129.092378,35.26641929
영업/정상,윤치과의원,서비스,치과의원,치과 의원,금정구,199007,,129.092013,35.22585372
영업/정상,모철호치과의원,서비스,치과의원,치과 의원,금정구,199008,,129.0865443,35.22981547
영업/정상,누가정형외과재활의학과의원,서비스,일반의원,일반 의원,금정구,199009,,129.1138623,35.22286555
영업/정상,자연한의원,서비스,한의원,한의원,금정구,201301,,129.0909703,35.24844436
영업/정상,우재한의원,서비스,한의원,한의원,금정구,201304,,129.092013,35.22585372
영업/정상,구서바른이치과교정과치과의원,서비스,치과의원,치과 의원,금정구,201305,,129.0898062,35.24896492
영업/정상,동산라벨라의원,서비스,일반의원,일반 의원,금정구,201311,,129.0906246,35.25808055
영업/정상,위드유이비인후과의원,서비스,일반의원,일반 의원,금정구,201403,,129.0923592,35.27187217
영업/정상,성모정형외과의원,서비스,일반의원,일반 의원,금정구,198407,,129.1068362,35.21280365
영업/정상,영이비인후과의원,서비스,일반의원,일반 의원,금정구,201408,,129.0885234,35.24661555
영업/정상,백용운소아청소년과의원,서비스,일반의원,일반 의원,금정구,201409,,129.0876432,35.22786093
영업/정상,이화자연약국,소매, ,의약품 소매업,남구,200908,,129.1123627,35.12821526
영업/정상,우암센텀약국,소매, ,의약품 소매업,남구,201005,,129.0797295,35.12555998
영업/정상,한아름약국,소매, ,의약품 소매업,남구,201005,,129.1120992,35.11908483
영업/정상,하이타운약국,소매, ,의약품 소매업,남구,201008,,129.0885687,35.13322972
영업/정상,하나로약국,소매, ,의약품 소매업,남구,201008,,129.111928,35.12032503
영업/정상,알찬약국,소매, ,의약품 소매업,남구,201106,,129.0933089,35.13493246
영업/정상,제일약국,소매, ,의약품 소매업,남구,201107,,129.0891327,35.13471796
영업/정상,경화 약국,소매, ,의약품 소매업,남구,201109,,129.1112084,35.11481987
영업/정상,대문약국,소매, ,의약품 소매업,남구,201110,,129.090187,35.13612007
영업/정상,사랑약국,소매, ,의약품 소매업,남구,201111,,129.0914604,35.13484259
영업/정상,희망약국,소매, ,의약품 소매업,남구,201202,,129.1128196,35.12395579
영업/정상,현대로약국,소매, ,의약품 소매업,남구,201211,,129.081406,35.11661929
영업/정상,금정성모내과의원,서비스,일반의원,일반 의원,금정구,198504,,129.0863419,35.23836289
영업/정상,하늘치과의원,서비스,치과의원,치과 의원,금정구,201307,,129.0915194,35.22598813
영업/정상,박 정형외과의원,서비스,일반의원,일반 의원,금정구,201307,,129.0921317,35.23859196
영업/정상,정한의원,서비스,한의원,한의원,금정구,201308,,129.105403,35.21439154
영업/정상,아카데미피부과의원,서비스,일반의원,일반 의원,금정구,201310,,129.0900655,35.24684978
영업/정상,김혁한치과의원,서비스,치과의원,치과 의원,금정구,199011,,129.1123494,35.22127325
영업/정상,정인영치과의원,서비스,치과의원,치과 의원,금정구,199012,,129.0910849,35.25641968
영업/정상,내성한의원,서비스,한의원,한의원,금정구,199104,,129.0858578,35.2375073
영업/정상,성수치과의원,서비스,치과의원,치과 의원,금정구,199104,,129.0841839,35.22896532
영업/정상,이강민치과의원,서비스,치과의원,치과 의원,금정구,199104,,129.0920763,35.26486559
영업/정상,박기봉치과의원,서비스,치과의원,치과 의원,금정구,199105,,129.0913507,35.2614896
영업/정상,두실부부치과의원,서비스,치과의원,치과 의원,금정구,199105,,129.090989,35.2574693
영업/정상,국민한의원,서비스,한의원,한의원,금정구,199108,,129.0884785,35.24881001
영업/정상,진한의원,서비스,한의원,한의원,금정구,201403,,129.0847511,35.22235579
영업/정상,동경한의원,서비스,한의원,한의원,금정구,198806,,129.0876352,35.23780499
영업/정상,대도한의원,서비스,한의원,한의원,금정구,198807,,129.0930124,35.26606371
영업/정상,최우근내과의원,서비스,일반의원,일반 의원,금정구,198901,,129.0875619,35.25771103
영업/정상,권한의원,서비스,한의원,한의원,금정구,201410,,129.0886384,35.23790804
영업/정상,갤러리안경 초읍점,소매, ,안경 소매업,부산진구,201511,,129.0544049,35.17619744
영업/정상,항소담외과의원,서비스,일반의원,일반 의원,금정구,201412,,129.09266,35.24561931
영업/정상,김진구내과의원,서비스,일반의원,일반 의원,금정구,200912,,129.0885234,35.24661555
영업/정상,해광한의원,서비스,한의원,한의원,금정구,200912,,129.0910837,35.25666593
영업/정상,느티나무치과의원,서비스,치과의원,치과 의원,금정구,201003,,129.0885234,35.24661555
영업/정상,도원아이열자비한의원,서비스,한의원,한의원,금정구,201006,,129.0913291,35.23748596
영업/정상,조인찬마취통증의학과의원,서비스,일반의원,일반 의원,금정구,200908,,129.091076,35.25788208
영업/정상,수사랑의원,서비스,일반의원,일반 의원,금정구,201012,,129.090724,35.24147946
영업/정상,미소드림치과의원,서비스,치과의원,치과 의원,금정구,201101,,129.0827457,35.22715695
영업/정상,강남의원,서비스,일반의원,일반 의원,금정구,200908,,129.1046542,35.21451687
영업/정상,이편한치과의원,서비스,치과의원,치과 의원,금정구,201103,,129.0832131,35.22687806
영업/정상,김형석소아청소년과의원,서비스,일반의원,일반 의원,금정구,201104,,129.0890408,35.24661556
영업/정상,허태율한의원,서비스,한의원,한의원,금정구,201006,,129.088482,35.24695529
영업/정상,행복한치과의원,서비스,치과의원,치과 의원,금정구,201007,,129.088482,35.24695529
영업/정상,수가정의학과의원,서비스,일반의원,일반 의원,금정구,201008,,129.0889128,35.26530342
영업/정상,최내과의원,서비스,일반의원,일반 의원,금정구,201010,,129.0866505,35.2365744
영업/정상,동아의원,서비스,일반의원,일반 의원,금정구,201106,,129.0830254,35.22670224
영업/정상,김동건재활의학과의원,서비스,일반의원,일반 의원,금정구,201106,,129.0890408,35.24661556
영업/정상,명인당한의원,서비스,한의원,한의원,금정구,201102,,129.090724,35.24147946
영업/정상,이가정의학과의원,서비스,일반의원,일반 의원,금정구,201102,,129.0924217,35.27163082
영업/정상,이진우이비인후과의원,서비스,일반의원,일반 의원,금정구,201203,,129.0832799,35.22640789
영업/정상,"행복의원,한의원",서비스,일반의원,일반 의원,금정구,201203,,129.1017723,35.21541432
영업/정상,브이엘의원,서비스,일반의원,일반 의원,금정구,201211,,129.0860966,35.23113298
영업/정상,위더스예쁜이치과의원,서비스,치과의원,치과 의원,금정구,200905,,129.0910913,35.24843743
영업/정상,부산하나이비인후과의원,서비스,일반의원,일반 의원,금정구,200909,,129.0909703,35.24844436
영업/정상,본치과의원,서비스,치과의원,치과 의원,금정구,200910,,129.0910634,35.25718197
영업/정상,늘편한내과의원,서비스,일반의원,일반 의원,금정구,200911,,129.0909703,35.24844436
영업/정상,"서울 지온 신경외과, 정형외과 의원",서비스,일반의원,일반 의원,금정구,201108,,129.0911281,35.25354318
영업/정상,예담한의원,서비스,한의원,한의원,금정구,201109,,129.0887103,35.24701559
영업/정상,손호영한의원,서비스,한의원,한의원,금정구,201202,,129.0827457,35.22715695
영업/정상,예람한의원,서비스,한의원,한의원,금정구,200003,,129.0883543,35.26687757
영업/정상,김두정정형외과의원,서비스,일반의원,일반 의원,금정구,200004,,129.0915689,35.22637741
영업/정상,수치과의원,서비스,치과의원,치과 의원,금정구,200004,,129.0875065,35.25811921
폐업,금강산약국,소매, ,의약품 소매업,남구,201609,202305,129.0822967,35.11628188
영업/정상,일동희보약국,소매, ,의약품 소매업,동래구,201209,,129.0605361,35.19797408
영업/정상,신나는부부한약국,소매, ,의약품 소매업,동래구,201212,,129.0647763,35.20526953
영업/정상,정문약국,소매, ,의약품 소매업,동래구,201112,,129.0796482,35.20416855
영업/정상,서울홍약국,소매, ,의약품 소매업,동래구,201801,,129.0855785,35.22129375
영업/정상,행운약국,소매, ,의약품 소매업,동래구,201802,,129.1036446,35.19689037
영업/정상,동래메가약국,소매, ,의약품 소매업,동래구,201805,,129.0811774,35.20422915
영업/정상,미남정약국,소매, ,의약품 소매업,동래구,201807,,129.0673102,35.20554007
영업/정상,굿모닝치과의원,서비스,치과의원,치과 의원,금정구,200004,,129.092014,35.23842205
영업/정상,노덕현이비인후과의원,서비스,일반의원,일반 의원,금정구,200005,,129.1047732,35.21443325
영업/정상,류청치과의원,서비스,치과의원,치과 의원,금정구,200006,,129.0904957,35.25636647
영업/정상,지니산부인과의원,서비스,일반의원,일반 의원,금정구,200103,,129.0886811,35.23096367
영업/정상,옥승철내과의원,서비스,일반의원,일반 의원,금정구,200105,,129.1036887,35.21461799
영업/정상,이정삼이비인후과의원,서비스,일반의원,일반 의원,금정구,200105,,129.0875629,35.25825664
영업/정상,심우영이비인후과의원,서비스,일반의원,일반 의원,금정구,200111,,129.0918147,35.23718702
영업/정상,황윤권정형외과의원,서비스,일반의원,일반 의원,금정구,200111,,129.0902833,35.23057181
영업/정상,김태관치과의원,서비스,치과의원,치과 의원,금정구,200203,,129.0953864,35.21766555
영업/정상,당당한의원,서비스,한의원,한의원,금정구,200205,,129.090136,35.23769607
영업/정상,서동한의원,서비스,한의원,한의원,금정구,200210,,129.1029619,35.21416463
영업/정상,우리정신건강의학과의원,서비스,일반의원,일반 의원,금정구,200211,,129.0906801,35.23928862
영업/정상,강남제신경과의원,서비스,일반의원,일반 의원,수영구,201009,,129.1157211,35.16782824
영업/정상,유엘치과의원,서비스,치과의원,치과 의원,수영구,201301,,129.1105822,35.14737453
영업/정상,우리동네정형외과의원,서비스,일반의원,일반 의원,수영구,201205,,129.11303,35.16853095
영업/정상,로덴치과의원,서비스,치과의원,치과 의원,수영구,201206,,129.1148211,35.16782621
영업/정상,한국법의의원,서비스,일반의원,일반 의원,수영구,201010,,129.1069702,35.14077264
영업/정상,C&K연합치과의원,서비스,치과의원,치과 의원,수영구,201012,,129.1172254,35.16769445
영업/정상,신세계피부과의원,서비스,일반의원,일반 의원,수영구,201012,,129.1144235,35.16556359
